scope,chromosome,bin_idx,start_bp,end_bp,start_mb,end_mb,region,bin_width_bp,bin_mid_bp,chrom_length_bp,chrom_offset_bp,chrom_center_mb,label,genome_mid_bp,mean_n_variants,sem_n_variants,mean_variants_per_100mb,sem_variants_per_100mb,n_unique_donor_variants,n_stage_timing_donors,bin_size_bp,species,dataset,plot_label,scope_color
Overall,chr4,1,10000001,20000000,10.000001,20.0,chr4:10.0-20.0 Mb,10000000,15000000.5,190214555,689445510,784.5527875,4,704445510.5,1.9090909090909092,1.0309267274425336,19.09090909090909,10.309267274425336,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,2,20000001,30000000,20.000001,30.0,chr4:20.0-30.0 Mb,10000000,25000000.5,190214555,689445510,784.5527875,4,714445510.5,2.4545454545454546,1.397163596613682,24.545454545454547,13.97163596613682,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,3,30000001,40000000,30.000001,40.0,chr4:30.0-40.0 Mb,10000000,35000000.5,190214555,689445510,784.5527875,4,724445510.5,2.8181818181818183,1.306057090623125,28.181818181818183,13.060570906231254,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,4,40000001,50000000,40.000001,50.0,chr4:40.0-50.0 Mb,10000000,45000000.5,190214555,689445510,784.5527875,4,734445510.5,3.3636363636363638,1.574066691856868,33.63636363636363,15.740666918568676,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,5,50000001,60000000,50.000001,60.0,chr4:50.0-60.0 Mb,10000000,55000000.5,190214555,689445510,784.5527875,4,744445510.5,2.090909090909091,1.1156290150285417,20.90909090909091,11.156290150285418,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,6,60000001,70000000,60.000001,70.0,chr4:60.0-70.0 Mb,10000000,65000000.5,190214555,689445510,784.5527875,4,754445510.5,0.7272727272727273,0.3835458747223452,7.2727272727272725,3.835458747223452,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,7,70000001,80000000,70.000001,80.0,chr4:70.0-80.0 Mb,10000000,75000000.5,190214555,689445510,784.5527875,4,764445510.5,3.3636363636363638,1.790239838034544,33.63636363636363,17.902398380345442,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,8,80000001,90000000,80.000001,90.0,chr4:80.0-90.0 Mb,10000000,85000000.5,190214555,689445510,784.5527875,4,774445510.5,5.545454545454546,2.88369597553883,55.45454545454545,28.8369597553883,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,9,90000001,100000000,90.000001,100.0,chr4:90.0-100.0 Mb,10000000,95000000.5,190214555,689445510,784.5527875,4,784445510.5,1.1818181818181819,0.6851434065969735,11.818181818181818,6.851434065969735,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,10,100000001,110000000,100.000001,110.0,chr4:100.0-110.0 Mb,10000000,105000000.5,190214555,689445510,784.5527875,4,794445510.5,5.181818181818182,2.981208363362938,51.81818181818182,29.812083633629374,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,11,110000001,120000000,110.000001,120.0,chr4:110.0-120.0 Mb,10000000,115000000.5,190214555,689445510,784.5527875,4,804445510.5,2.090909090909091,1.1156290150285415,20.90909090909091,11.156290150285418,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,12,120000001,130000000,120.000001,130.0,chr4:120.0-130.0 Mb,10000000,125000000.5,190214555,689445510,784.5527875,4,814445510.5,1.5454545454545454,0.8776377008107034,15.454545454545455,8.776377008107033,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,13,130000001,140000000,130.000001,140.0,chr4:130.0-140.0 Mb,10000000,135000000.5,190214555,689445510,784.5527875,4,824445510.5,1.3636363636363635,0.6778673411748091,13.636363636363637,6.77867341174809,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,14,140000001,150000000,140.000001,150.0,chr4:140.0-150.0 Mb,10000000,145000000.5,190214555,689445510,784.5527875,4,834445510.5,3.5454545454545454,1.8108944869801793,35.45454545454545,18.108944869801793,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,15,150000001,160000000,150.000001,160.0,chr4:150.0-160.0 Mb,10000000,155000000.5,190214555,689445510,784.5527875,4,844445510.5,5.090909090909091,2.60577870215951,50.90909090909091,26.057787021595097,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,16,160000001,170000000,160.000001,170.0,chr4:160.0-170.0 Mb,10000000,165000000.5,190214555,689445510,784.5527875,4,854445510.5,1.8181818181818181,1.1818181818181817,18.181818181818183,11.81818181818182,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,17,170000001,180000000,170.000001,180.0,chr4:170.0-180.0 Mb,10000000,175000000.5,190214555,689445510,784.5527875,4,864445510.5,0.6363636363636364,0.30962520665320736,6.363636363636363,3.096252066532073,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,18,180000001,190000000,180.000001,190.0,chr4:180.0-190.0 Mb,10000000,185000000.5,190214555,689445510,784.5527875,4,874445510.5,2.727272727272727,1.5141208615797734,27.272727272727273,15.14120861579773,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr4,19,190000001,190214555,190.000001,190.214555,chr4:190.0-190.2 Mb,214555,190107278.0,190214555,689445510,784.5527875,4,879552788.0,0.0,0.0,0.0,0.0,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,0,1,10000000,1e-06,10.0,chr5:0.0-10.0 Mb,10000000,5000000.5,181538259,879660065,970.4291945,5,884660065.5,1.3636363636363635,0.6504925025453934,13.636363636363637,6.504925025453933,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,1,10000001,20000000,10.000001,20.0,chr5:10.0-20.0 Mb,10000000,15000000.5,181538259,879660065,970.4291945,5,894660065.5,3.272727272727273,1.618590346796805,32.72727272727273,16.185903467968053,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,2,20000001,30000000,20.000001,30.0,chr5:20.0-30.0 Mb,10000000,25000000.5,181538259,879660065,970.4291945,5,904660065.5,0.0,0.0,0.0,0.0,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,3,30000001,40000000,30.000001,40.0,chr5:30.0-40.0 Mb,10000000,35000000.5,181538259,879660065,970.4291945,5,914660065.5,3.5454545454545454,1.6644061805593904,35.45454545454545,16.644061805593903,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,4,40000001,50000000,40.000001,50.0,chr5:40.0-50.0 Mb,10000000,45000000.5,181538259,879660065,970.4291945,5,924660065.5,1.5454545454545454,1.073343428592396,15.454545454545455,10.733434285923957,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,5,50000001,60000000,50.000001,60.0,chr5:50.0-60.0 Mb,10000000,55000000.5,181538259,879660065,970.4291945,5,934660065.5,5.0,2.56195947736032,50.0,25.6195947736032,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,6,60000001,70000000,60.000001,70.0,chr5:60.0-70.0 Mb,10000000,65000000.5,181538259,879660065,970.4291945,5,944660065.5,2.909090909090909,1.3781050590281598,29.09090909090909,13.781050590281598,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,7,70000001,80000000,70.000001,80.0,chr5:70.0-80.0 Mb,10000000,75000000.5,181538259,879660065,970.4291945,5,954660065.5,3.909090909090909,1.8657416047076807,39.09090909090909,18.657416047076804,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,8,80000001,90000000,80.000001,90.0,chr5:80.0-90.0 Mb,10000000,85000000.5,181538259,879660065,970.4291945,5,964660065.5,3.909090909090909,1.9468134591244481,39.09090909090909,19.468134591244482,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,9,90000001,100000000,90.000001,100.0,chr5:90.0-100.0 Mb,10000000,95000000.5,181538259,879660065,970.4291945,5,974660065.5,5.363636363636363,2.63291310243211,53.63636363636363,26.329131024321097,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,10,100000001,110000000,100.000001,110.0,chr5:100.0-110.0 Mb,10000000,105000000.5,181538259,879660065,970.4291945,5,984660065.5,2.3636363636363638,1.1383618794544383,23.636363636363637,11.383618794544384,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,11,110000001,120000000,110.000001,120.0,chr5:110.0-120.0 Mb,10000000,115000000.5,181538259,879660065,970.4291945,5,994660065.5,2.5454545454545454,1.274673836096808,25.454545454545453,12.746738360968079,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,12,120000001,130000000,120.000001,130.0,chr5:120.0-130.0 Mb,10000000,125000000.5,181538259,879660065,970.4291945,5,1004660065.5,2.6363636363636362,1.4971046436537383,26.363636363636363,14.971046436537382,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,13,130000001,140000000,130.000001,140.0,chr5:130.0-140.0 Mb,10000000,135000000.5,181538259,879660065,970.4291945,5,1014660065.5,5.636363636363637,3.151544288909594,56.36363636363637,31.51544288909594,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,14,140000001,150000000,140.000001,150.0,chr5:140.0-150.0 Mb,10000000,145000000.5,181538259,879660065,970.4291945,5,1024660065.5,3.5454545454545454,1.6698592012700102,35.45454545454545,16.6985920127001,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,15,150000001,160000000,150.000001,160.0,chr5:150.0-160.0 Mb,10000000,155000000.5,181538259,879660065,970.4291945,5,1034660065.5,5.2727272727272725,2.649497067509946,52.72727272727273,26.49497067509946,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,16,160000001,170000000,160.000001,170.0,chr5:160.0-170.0 Mb,10000000,165000000.5,181538259,879660065,970.4291945,5,1044660065.5,1.1818181818181819,0.5529784118452928,11.818181818181818,5.529784118452927,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,17,170000001,180000000,170.000001,180.0,chr5:170.0-180.0 Mb,10000000,175000000.5,181538259,879660065,970.4291945,5,1054660065.5,4.181818181818182,2.109796120344686,41.81818181818182,21.09796120344686,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr5,18,180000001,181538259,180.000001,181.538259,chr5:180.0-181.5 Mb,1538259,180769130.0,181538259,879660065,970.4291945,5,1060429195.0,1.4545454545454546,0.8879356688781658,94.5579030933968,57.723417765029545,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,0,1,10000000,1e-06,10.0,chr6:0.0-10.0 Mb,10000000,5000000.5,170805979,1061198324,1146.6013135,6,1066198324.5,3.727272727272727,1.86883974258658,37.27272727272727,18.688397425865798,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,1,10000001,20000000,10.000001,20.0,chr6:10.0-20.0 Mb,10000000,15000000.5,170805979,1061198324,1146.6013135,6,1076198324.5,4.818181818181818,2.532760555808198,48.18181818181818,25.327605558081974,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,2,20000001,30000000,20.000001,30.0,chr6:20.0-30.0 Mb,10000000,25000000.5,170805979,1061198324,1146.6013135,6,1086198324.5,2.5454545454545454,1.274673836096808,25.454545454545453,12.746738360968079,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,3,30000001,40000000,30.000001,40.0,chr6:30.0-40.0 Mb,10000000,35000000.5,170805979,1061198324,1146.6013135,6,1096198324.5,5.545454545454546,3.140247924096661,55.45454545454545,31.402479240966613,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,4,40000001,50000000,40.000001,50.0,chr6:40.0-50.0 Mb,10000000,45000000.5,170805979,1061198324,1146.6013135,6,1106198324.5,3.8181818181818183,1.83807301179638,38.18181818181818,18.3807301179638,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,5,50000001,60000000,50.000001,60.0,chr6:50.0-60.0 Mb,10000000,55000000.5,170805979,1061198324,1146.6013135,6,1116198324.5,2.272727272727273,1.258360470763511,22.727272727272727,12.583604707635113,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,6,60000001,70000000,60.000001,70.0,chr6:60.0-70.0 Mb,10000000,65000000.5,170805979,1061198324,1146.6013135,6,1126198324.5,0.7272727272727273,0.3835458747223452,7.2727272727272725,3.835458747223452,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,7,70000001,80000000,70.000001,80.0,chr6:70.0-80.0 Mb,10000000,75000000.5,170805979,1061198324,1146.6013135,6,1136198324.5,2.727272727272727,1.5379496923496385,27.272727272727273,15.379496923496385,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,8,80000001,90000000,80.000001,90.0,chr6:80.0-90.0 Mb,10000000,85000000.5,170805979,1061198324,1146.6013135,6,1146198324.5,3.0,1.4270121360253516,30.0,14.270121360253516,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,9,90000001,100000000,90.000001,100.0,chr6:90.0-100.0 Mb,10000000,95000000.5,170805979,1061198324,1146.6013135,6,1156198324.5,1.0909090909090908,0.5947428085016773,10.909090909090908,5.947428085016774,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,10,100000001,110000000,100.000001,110.0,chr6:100.0-110.0 Mb,10000000,105000000.5,170805979,1061198324,1146.6013135,6,1166198324.5,2.3636363636363638,1.2230567315521557,23.636363636363637,12.230567315521553,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,11,110000001,120000000,110.000001,120.0,chr6:110.0-120.0 Mb,10000000,115000000.5,170805979,1061198324,1146.6013135,6,1176198324.5,5.181818181818182,2.550644060618208,51.81818181818182,25.506440606182085,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,12,120000001,130000000,120.000001,130.0,chr6:120.0-130.0 Mb,10000000,125000000.5,170805979,1061198324,1146.6013135,6,1186198324.5,2.0,1.4522709489247898,20.0,14.522709489247898,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,13,130000001,140000000,130.000001,140.0,chr6:130.0-140.0 Mb,10000000,135000000.5,170805979,1061198324,1146.6013135,6,1196198324.5,3.8181818181818183,1.7415676418789108,38.18181818181818,17.415676418789104,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,14,140000001,150000000,140.000001,150.0,chr6:140.0-150.0 Mb,10000000,145000000.5,170805979,1061198324,1146.6013135,6,1206198324.5,5.636363636363637,2.6808164539005896,56.36363636363637,26.808164539005897,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,15,150000001,160000000,150.000001,160.0,chr6:150.0-160.0 Mb,10000000,155000000.5,170805979,1061198324,1146.6013135,6,1216198324.5,7.818181818181818,3.7387848823774568,78.18181818181819,37.38784882377457,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,16,160000001,170000000,160.000001,170.0,chr6:160.0-170.0 Mb,10000000,165000000.5,170805979,1061198324,1146.6013135,6,1226198324.5,2.727272727272727,1.3757041773110505,27.272727272727273,13.757041773110505,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr6,17,170000001,170805979,170.000001,170.805979,chr6:170.0-170.8 Mb,805979,170402990.0,170805979,1061198324,1146.6013135,6,1231601314.0,0.18181818181818182,0.12196734422726124,22.558674831252652,15.132819121498356,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,0,1,10000000,1e-06,10.0,chr7:0.0-10.0 Mb,10000000,5000000.5,159345973,1232004303,1311.6772895,7,1237004303.5,5.363636363636363,2.58412189155489,53.63636363636363,25.8412189155489,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,1,10000001,20000000,10.000001,20.0,chr7:10.0-20.0 Mb,10000000,15000000.5,159345973,1232004303,1311.6772895,7,1247004303.5,2.0,0.9723448696087955,20.0,9.723448696087955,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,2,20000001,30000000,20.000001,30.0,chr7:20.0-30.0 Mb,10000000,25000000.5,159345973,1232004303,1311.6772895,7,1257004303.5,5.090909090909091,2.3411517967737994,50.90909090909091,23.411517967738,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,3,30000001,40000000,30.000001,40.0,chr7:30.0-40.0 Mb,10000000,35000000.5,159345973,1232004303,1311.6772895,7,1267004303.5,5.363636363636363,2.731209280196486,53.63636363636363,27.31209280196486,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,4,40000001,50000000,40.000001,50.0,chr7:40.0-50.0 Mb,10000000,45000000.5,159345973,1232004303,1311.6772895,7,1277004303.5,2.3636363636363638,1.3367037291427493,23.636363636363637,13.367037291427492,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,5,50000001,60000000,50.000001,60.0,chr7:50.0-60.0 Mb,10000000,55000000.5,159345973,1232004303,1311.6772895,7,1287004303.5,2.1818181818181817,0.9612319918462765,21.818181818181817,9.612319918462768,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,6,60000001,70000000,60.000001,70.0,chr7:60.0-70.0 Mb,10000000,65000000.5,159345973,1232004303,1311.6772895,7,1297004303.5,3.5454545454545454,1.7234407253759259,35.45454545454545,17.234407253759258,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,7,70000001,80000000,70.000001,80.0,chr7:70.0-80.0 Mb,10000000,75000000.5,159345973,1232004303,1311.6772895,7,1307004303.5,5.090909090909091,2.458582538613165,50.90909090909091,24.585825386131646,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,8,80000001,90000000,80.000001,90.0,chr7:80.0-90.0 Mb,10000000,85000000.5,159345973,1232004303,1311.6772895,7,1317004303.5,0.9090909090909091,0.4758637210291782,9.090909090909092,4.758637210291782,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,9,90000001,100000000,90.000001,100.0,chr7:90.0-100.0 Mb,10000000,95000000.5,159345973,1232004303,1311.6772895,7,1327004303.5,4.181818181818182,2.05743963489568,41.81818181818182,20.574396348956803,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,10,100000001,110000000,100.000001,110.0,chr7:100.0-110.0 Mb,10000000,105000000.5,159345973,1232004303,1311.6772895,7,1337004303.5,4.545454545454546,2.129291970942609,45.45454545454545,21.292919709426094,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,11,110000001,120000000,110.000001,120.0,chr7:110.0-120.0 Mb,10000000,115000000.5,159345973,1232004303,1311.6772895,7,1347004303.5,3.8181818181818183,2.2107924610386034,38.18181818181818,22.107924610386032,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,12,120000001,130000000,120.000001,130.0,chr7:120.0-130.0 Mb,10000000,125000000.5,159345973,1232004303,1311.6772895,7,1357004303.5,3.909090909090909,1.8461485484136744,39.09090909090909,18.461485484136748,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,13,130000001,140000000,130.000001,140.0,chr7:130.0-140.0 Mb,10000000,135000000.5,159345973,1232004303,1311.6772895,7,1367004303.5,5.7272727272727275,2.997243913060825,57.27272727272727,29.972439130608247,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,14,140000001,150000000,140.000001,150.0,chr7:140.0-150.0 Mb,10000000,145000000.5,159345973,1232004303,1311.6772895,7,1377004303.5,2.0,0.9816498172140428,20.0,9.816498172140427,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr7,15,150000001,159345973,150.000001,159.345973,chr7:150.0-159.3 Mb,9345973,154672987.0,159345973,1232004303,1311.6772895,7,1386677290.0,4.454545454545454,1.903889016836263,47.662725481289684,20.371223165702094,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr8,0,1,10000000,1e-06,10.0,chr8:0.0-10.0 Mb,10000000,5000000.5,145138636,1391350276,1463.919594,8,1396350276.5,1.1818181818181819,0.5849348342598333,11.818181818181818,5.849348342598332,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr8,1,10000001,20000000,10.000001,20.0,chr8:10.0-20.0 Mb,10000000,15000000.5,145138636,1391350276,1463.919594,8,1406350276.5,4.363636363636363,2.2003005053968394,43.63636363636363,22.003005053968394,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
Overall,chr8,2,20000001,30000000,20.000001,30.0,chr8:20.0-30.0 Mb,10000000,25000000.5,145138636,1391350276,1463.919594,8,1416350276.5,5.545454545454546,2.6641172386284024,55.45454545454545,26.641172386284023,11482,11,10000000,Human,TabSap,Human (TabSap),#7f7f7f
